     Bytes  Real s   CPU s Real-MBit/s  CPU-MBit/s   Calls  Real-C/s   CPU-C/s
l  8388608   10.33    0.39      6.4979    170.3318    5411    523.93   13733.9
1  8388608    9.97    0.01      6.7292   5592.4053    2048    205.36  170666.7
