0.000000000	29200
0.000232641	1
0.000927250	75
0.001070303	1523
0.001186377	2971
0.001308157	4419
0.001431108	5867
0.001558117	7315
0.001561657	7327
0.001685982	8775
0.001809053	10223
0.001932572	11671
0.002055752	13119
0.002177997	14567
0.002301417	16015
0.002423999	17463
0.002547187	18911
0.002669921	20359
0.002793104	21807
0.002915818	23255
0.003038702	24703
0.003161873	26151
0.003284789	27599
0.003407819	29047
0.003530773	30495
0.003658656	31943
0.003661783	31969
0.003786601	33417
0.003910923	34865
0.004033030	36313
0.004155694	37761
0.004278537	39209
0.004401603	40657
0.004524594	42105
0.004647670	43553
0.004770557	45001
0.004894487	46449
0.005015988	47897
0.005139188	49345
0.005261782	50793
0.005385094	52241
0.005507890	53689
0.005630995	55137
0.005754041	56585
0.005877701	58033
0.006000602	59481
0.006122996	60929
0.006246417	62377
0.006368979	63825
0.006492134	65273
0.006616083	66721
0.006739700	68169
0.006861857	69617
0.006985002	71065
0.007108036	72513
0.007231122	73961
0.007354029	75409
0.007477021	76857
0.007599986	78305
0.007722942	79753
0.007846453	81201
0.007969432	82649
0.008091982	84097
0.021349998	107265
0.021909861	111609
0.022794300	121745
0.023675095	131881
0.023805418	134777
0.024557889	143465
0.028425861	168081
0.028934542	170977
0.029068319	173873
0.029444722	178217
0.029693161	181113
0.029928832	184009
0.039155313	210073
0.039643612	212969
0.040170369	220209
0.040763710	227449
0.041001883	230345
0.041293464	233241
0.041773268	239033
0.042249796	244825
0.042476873	247721
0.043135274	254961
0.043624625	260753
0.043831068	263649
0.044100847	266545
0.044584959	272337
0.045111750	278129
0.045306758	281025
0.046020204	288265
0.046044666	289713
0.046168120	291161
0.046291241	292609
0.046413629	294057
0.046537574	295505
0.046660571	296953
0.046783645	298401
0.046906346	299849
0.047029813	301297
0.047152692	302745
0.047275306	304193
0.047931229	311433
0.048013748	312881
0.048137050	314329
0.048259730	315777
0.048382693	317225
0.048899644	323017
0.049333156	327361
0.049806359	333153
0.049859752	334601
0.050661796	343289
0.051132369	349081
0.051619911	354873
0.051704714	356321
0.052087993	360665
0.052525168	365009
0.053010480	370801
0.053058440	372249
0.053181451	373697
0.053886550	380937
0.054370250	386729
0.054411390	388177
0.054534734	389625
0.054657445	391073
0.054903616	393969
0.055149334	396865
0.055396922	399761
0.055642192	402657
0.055888234	405553
0.056134435	408449
0.056381167	411345
0.056627047	414241
0.056872956	417137
0.057119104	420033
0.057365010	422929
0.057610866	425825
0.057857367	428721
0.058102938	431617
0.058350048	434513
0.058595700	437409
0.058841963	440305
0.059087994	443201
0.059333690	446097
0.059579875	448993
0.059825921	451889
0.060071795	454785
0.060317891	457681
0.060564014	460577
0.060838735	463473
0.061055540	466369
0.061302803	469265
0.061548890	472161
0.061795039	475057
0.062041114	477953
0.062286809	480849
0.062532810	483745
0.062778798	486641
0.063024737	489537
0.063270943	492433
0.063516752	495329
0.063762678	498225
0.064008538	501121
0.064255922	504017
0.064501842	506913
0.064747696	509809
0.064993776	512705
0.065239721	515601
0.065485727	518497
0.065731778	521393
0.065977771	524289
0.066223557	527185
0.066469495	530081
0.066715882	532977
0.066961422	535873
0.067208651	538769
0.067454684	541665
0.067700735	544561
0.067946543	547457
0.068192533	550353
0.068438437	553249
0.068684558	556145
0.068930419	559041
0.069178206	561937
0.069422277	564833
0.069808900	569177
0.070038597	572073
0.070284491	574969
0.070530105	577865
0.070776220	580761
0.071022000	583657
0.071268240	586553
0.071513930	589449
0.071759759	592345
0.113830971	621305
0.124201559	650265
0.124657677	653161
0.124847708	656057
0.125912761	667641
0.126667271	676329
0.126815522	679225
0.127071215	682121
0.127374989	685017
0.127667029	687913
0.127800444	690809
0.128269021	695153
0.128454866	698049
0.128661358	700945
0.128908262	703841
0.129154271	706737
0.129399874	709633
0.129645992	712529
0.129892421	715425
0.130138271	718321
0.130385074	721217
0.130630959	724113
0.130876863	727009
0.131122765	729905
0.131368831	732801
0.131614742	735697
0.131860820	738593
0.132106663	741489
0.132352762	744385
0.132599212	747281
0.132844839	750177
0.133091592	753073
0.133337571	755969
0.133583719	758865
0.133830744	761761
0.134075517	764657
0.134321207	767553
0.134567141	770449
0.134813124	773345
0.135059039	776241
0.135305283	779137
0.135551149	782033
0.135797416	784929
0.136044223	787825
0.136293236	790721
0.136536915	793617
0.136783242	796513
0.137028181	799409
0.137274222	802305
0.137520303	805201
0.137767156	808097
0.138012538	810993
0.138258038	813889
0.138503993	816785
0.138750276	819681
0.138997294	822577
0.139243074	825473
0.139489106	828369
0.139735116	831265
0.139981076	834161
0.140226966	837057
0.140473024	839953
0.140719216	842849
0.140965034	845745
0.141211039	848641
0.141456846	851537
0.141703060	854433
0.141950769	857329
0.142196070	860225
0.142442735	863121
0.142688110	866017
0.142933938	868913
0.143180039	871809
0.143426156	874705
0.143671958	877601
0.143917906	880497
0.144164107	883393
0.144409746	886289
0.144656058	889185
0.144903047	892081
0.145149046	894977
0.145394883	897873
0.145641227	900769
0.145887300	903665
0.146132835	906561
0.146378989	909457
0.146624888	912353
0.146870944	915249
0.147116915	918145
0.147362690	921041
0.147609031	923937
0.147855958	926833
0.148101652	929729
0.148347728	932625
0.148593900	935521
0.148840239	938417
0.149085730	941313
0.149331792	944209
0.149577820	947105
0.149823669	950001
0.150069966	952897
0.150315743	955793
0.150561824	958689
0.150808909	961585
0.151054909	964481
0.151300898	967377
0.151546887	970273
0.151792661	973169
0.152038713	976065
0.152284643	978961
0.152530807	981857
0.152776561	984753
0.153022767	987649
0.153268680	990545
0.153514680	993441
0.153761844	996337
0.154008572	999233
0.154253644	1002129
0.154499900	1005025
0.154745793	1007921
0.154999117	1010817
0.155237914	1013713
0.155486079	1016609
0.155729881	1019505
0.155976771	1022401
0.156221669	1025297
0.156467803	1028193
0.156714833	1031089
0.156960554	1033985
0.157206785	1036881
0.157452846	1039777
0.197831853	1071633
0.208330422	1103489
0.208954454	1107833
0.209118855	1110729
0.210406467	1125209
0.210674169	1128105
0.211157228	1133897
0.211332329	1136793
0.211908987	1142585
0.212356480	1148377
0.212562221	1151273
0.212832660	1154169
0.213247221	1158513
0.213674222	1164305
0.213915666	1167201
0.214529241	1172993
0.214998171	1178785
0.215521743	1186025
0.215760279	1188921
0.216045850	1191817
0.216485422	1196161
0.217010348	1203401
0.217237458	1206297
0.217531858	1209193
0.217985973	1214985
0.218387728	1219329
0.218590554	1222225
0.218835993	1225121
0.219082491	1228017
0.219327910	1230913
0.219575488	1233809
0.219821424	1236705
0.220067619	1239601
0.220313300	1242497
0.220559432	1245393
0.220805019	1248289
0.221050343	1251185
0.221297377	1254081
0.221543383	1256977
0.221789098	1259873
0.222035166	1262769
0.222281053	1265665
0.222528795	1268561
0.222773807	1271457
0.223020136	1274353
0.223266092	1277249
0.223512183	1280145
0.223757809	1283041
0.224004102	1285937
0.224250003	1288833
0.224496035	1291729
0.224741866	1294625
0.224988112	1297521
0.225233972	1300417
0.225481107	1303313
0.225727157	1306209
0.225973251	1309105
0.226219183	1312001
0.226465015	1314897
0.226711049	1317793
0.226956952	1320689
0.227202942	1323585
0.227449210	1326481
0.227695219	1329377
0.227941137	1332273
0.228187977	1335169
0.228434148	1338065
0.228680129	1340961
0.228926140	1343857
0.229171908	1346753
0.229418035	1349649
0.229663996	1352545
0.229910460	1355441
0.230155785	1358337
0.230402352	1361233
0.230648056	1364129
0.230894051	1367025
0.231139919	1369921
0.231386957	1372817
0.231632777	1375713
0.231879024	1378609
0.232124675	1381505
0.232370867	1384401
0.232616632	1387297
0.232862789	1390193
0.233108848	1393089
0.233355036	1395985
0.233600785	1398881
0.233846937	1401777
0.234093847	1404673
0.234339845	1407569
0.234585749	1410465
0.234831835	1413361
0.235078144	1416257
0.235324221	1419153
0.235569815	1422049
0.235815854	1424945
0.236061667	1427841
0.236307871	1430737
0.236553894	1433633
0.236799774	1436529
0.237046739	1439425
0.237292705	1442321
0.237538099	1445217
0.237784188	1448113
0.238033477	1451009
0.238276188	1453905
0.238521937	1456801
0.238767927	1459697
0.239013734	1462593
0.239259940	1465489
0.239505841	1468385
0.239751719	1471281
0.239999148	1474177
0.240245079	1477073
0.240490939	1479969
0.240736881	1482865
0.240983173	1485761
0.241228436	1488657
0.281831241	1523409
0.291555875	1558161
0.292018416	1561057
0.292223313	1563953
0.294386962	1588569
0.294598397	1591465
0.294899675	1594361
0.295159358	1597257
0.295461322	1601601
0.295666375	1604497
0.296061117	1608841
0.296364135	1611737
0.296526486	1614633
0.296937171	1618977
0.297231754	1621873
0.297387328	1624769
0.297807927	1629113
0.298003037	1632009
0.298250449	1634905
0.298496292	1637801
0.298742281	1640697
0.298988261	1643593
0.299234054	1646489
0.299480190	1649385
0.299726076	1652281
0.299972108	1655177
0.300218301	1658073
0.300464157	1660969
0.300710282	1663865
0.300956172	1666761
0.301203132	1669657
0.301449091	1672553
0.301694892	1675449
0.301942335	1678345
0.302187554	1681241
0.302433184	1684137
0.302678961	1687033
0.302925141	1689929
0.303171275	1692825
0.303417250	1695721
0.303663037	1698617
0.303910302	1701513
0.304156437	1704409
0.304401317	1707305
0.304648903	1710201
0.304896114	1713097
0.305140935	1715993
0.305386609	1718889
0.305631899	1721785
0.305879099	1724681
0.306124438	1727577
0.306369939	1730473
0.306616040	1733369
0.306861856	1736265
0.307109019	1739161
0.307355297	1742057
0.307600795	1744953
0.311980745	1782601
0.318407663	1821697
0.318872820	1824593
0.319168095	1827489
0.319308305	1830385
0.319749705	1834729
0.320045504	1839073
0.320290655	1841969
0.320637825	1844865
0.320930881	1849209
0.321152216	1852105
0.321524950	1856449
0.321791868	1859345
0.322012706	1862241
0.369833149	1904233
0.395778121	1949121
0.396412587	1953465
0.396660400	1956361
0.396959853	1959257
0.397262322	1963601
0.397567710	1966497
0.397750171	1969393
0.398191338	1973737
0.398391733	1976633
0.398597204	1979529
0.399191188	1985321
0.399336065	1988217
0.399691392	1991113
0.399962569	1995457
0.400073355	1996905
0.400195233	1998353
0.400318127	1999801
0.401379400	2011385
0.402602012	2025865
0.402783111	2028761
0.403052201	2031657
0.403452177	2036001
0.403937753	2041793
0.404245260	2044689
0.404257940	2046137
0.404380301	2047585
0.404960041	2053377
0.405377162	2059169
0.407714757	2086681
0.407997653	2089577
0.408193912	2092473
0.408658436	2096817
0.408935551	2101161
0.409175491	2104057
0.409504734	2106953
0.409786788	2109849
0.409915766	2112745
0.410036917	2114193
0.410347985	2117089
0.410407035	2118537
0.410653834	2121433
0.410899529	2124329
0.411145528	2127225
0.411391459	2130121
0.411637914	2133017
0.411882993	2135913
0.412129381	2138809
0.412375292	2141705
0.412622798	2144601
0.412868248	2147497
0.413114978	2150393
0.413361671	2153289
0.413607634	2156185
0.413855949	2159081
0.414105533	2161977
0.414357951	2164873
0.414599841	2167769
0.414843118	2170665
0.415087155	2173561
0.415335358	2176457
0.415575913	2179353
0.415820559	2182249
0.416066612	2185145
0.416312443	2188041
0.416558973	2190937
0.416804527	2193833
0.417050418	2196729
0.417296731	2199625
0.417543637	2202521
0.417788363	2205417
0.418034417	2208313
0.418280389	2211209
0.418526740	2214105
0.418773233	2217001
0.419019303	2219897
0.419265312	2222793
0.419511778	2225689
0.419757176	2228585
0.420003044	2231481
0.420249170	2234377
0.420495571	2237273
0.420741121	2240169
0.420987951	2243065
0.421233212	2245961
0.421480118	2248857
0.421726054	2251753
0.421973031	2254649
0.422218333	2257545
0.422464910	2260441
0.422710370	2263337
0.422956301	2266233
0.423202265	2269129
0.423448204	2272025
0.423694225	2274921
0.423940204	2277817
0.424186141	2280713
0.424433599	2283609
0.424679338	2286505
0.424925238	2289401
0.425171174	2292297
0.425417445	2295193
0.425663371	2298089
0.425909916	2300985
0.426155245	2303881
0.426401671	2306777
0.426647237	2309673
0.426893064	2312569
0.427138933	2315465
0.427386011	2318361
0.427631916	2321257
0.427877938	2324153
0.428123838	2327049
0.428370617	2329945
0.428615945	2332841
0.428861060	2335737
0.469832267	2384969
0.485084392	2434201
0.486189324	2444337
0.487148099	2455921
0.487366745	2458817
0.487914526	2464609
0.488583452	2471849
0.489259780	2480537
0.489457984	2483433
0.489931838	2487777
0.490624661	2496465
0.491277840	2503705
0.491425166	2506601
0.491950773	2512393
0.492616689	2519633
0.493290594	2528321
0.493970825	2535561
0.494132528	2538457
0.494684672	2544249
0.495447065	2552937
0.496150464	2561625
0.496347317	2564521
0.496871329	2570313
0.497558678	2577553
0.498291303	2586241
0.498438967	2589137
