     Bytes  Real s   CPU s Real-MBit/s  CPU-MBit/s   Calls  Real-C/s   CPU-C/s
l  8388608    7.01    0.07      9.5747   1006.3260    2049    292.34   30725.6
1  8388608    6.91    0.01      9.7177   5592.4053    2051    297.00  170916.7
