0.000000000	0
0.000425499	29312
0.001192746	29312
0.001218361	32128
0.001992241	35072
0.002022624	37888
0.002028984	40832
0.002034863	43776
0.002043879	46592
0.002047361	49536
0.002049339	52480
0.002052582	55296
0.002054415	58240
0.002056324	61056
0.002058100	64000
0.002059802	66944
0.002971038	69760
0.002999970	72704
0.003004603	75648
0.003008673	78464
0.003012962	81408
0.003016998	84224
0.003020807	87168
0.003024915	90112
0.003449593	92928
0.003479669	95872
0.003484131	98816
0.003494772	101632
0.003500326	104576
0.003504571	107392
0.003506496	110336
0.003508327	113280
0.003962022	116096
0.003987022	119040
0.003991967	121984
0.003996133	124800
0.004000359	127744
0.004004583	130560
0.004008357	133504
0.004012744	136448
0.004550461	139264
0.004579989	138624
0.004591199	137728
0.004595377	136960
0.004599022	136064
0.004602931	135168
0.004606920	134400
0.004610600	133504
0.004612596	132608
0.005123380	132608
0.005151643	132608
0.005156610	132608
0.005160431	132608
0.005164199	132608
0.005168058	132608
0.005171896	132608
0.005640581	132608
0.005994973	129280
0.051527888	113024
0.051954982	113024
0.053019543	113024
0.053046373	113024
0.053049946	113024
0.053297088	113024
0.101471050	96896
0.101796255	96896
0.102227767	96896
0.102234291	96896
0.102237292	96896
0.151472514	79744
0.151800979	79744
0.152256832	79744
0.152276386	79744
0.152280495	79744
0.152438949	79744
0.201461417	66944
0.201798120	66944
0.202222979	66944
0.202225351	66944
0.202227479	66944
0.202441154	66944
0.251462874	52480
0.251798440	52480
0.252233103	52480
0.252251541	52480
0.252425837	52480
0.252442122	52480
0.256496010	43136
0.301401291	29568
0.301710607	29568
0.302064743	29568
0.302070279	29568
0.302422036	29568
0.302447218	29568
0.351494288	12544
0.401413670	1024
0.623737863	0
0.843708108	0
1.128787278	14464
1.129184782	14464
1.129207549	14464
1.129446163	14464
1.129493459	14464
1.129770271	14464
1.130101142	14464
1.171534476	1536
1.221511835	128
1.439693888	0
1.561045173	11904
1.561487738	11904
1.561556333	11904
1.561863610	11904
1.561974798	11904
1.611541280	384
1.831763868	0
2.047657855	0
2.433122629	15232
2.433587936	15232
2.433639481	15232
2.433682410	15232
2.433984302	15232
2.434220143	15232
2.481516390	14464
2.531592663	13568
2.531938686	13568
2.581606164	640
2.803720367	0
2.865451351	11008
2.865793459	11008
2.866024213	11008
2.866143259	11008
2.866370655	11008
2.866489288	11008
2.911623216	896
3.131751344	0
3.347756756	0
3.737581529	11008
3.738032743	11008
3.738051627	11008
3.781660716	896
3.999800360	0
4.215700611	0
4.605903008	14464
4.606340909	14464
4.606358679	14464
4.606386435	14464
4.606719474	14464
4.606811870	14464
4.651691702	13568
4.652037066	13568
4.701609809	640
4.919800325	0
5.041684257	11008
5.042088548	11008
5.042228311	11008
5.042369669	11008
5.042641859	11008
5.042672802	11008
5.091719799	896
5.311790079	0
5.477961928	15232
5.521748079	256
5.739714830	0
5.959710290	0
6.782261243	12032
6.782752771	12032
6.782779501	12032
6.782806154	12032
6.783108549	12032
6.783398826	12032
6.783771990	12032
6.831753134	9216
6.881791682	640
7.103588746	0
7.323708435	0
7.650599023	14208
7.651045330	14208
7.651065567	14208
7.651088941	14208
7.651385245	14208
7.651608357	14208
7.651910046	14208
7.701856182	12544
7.751841199	1024
7.975769268	0
8.195709802	0
8.308467743	0
8.308993393	11008
8.309433925	11008
8.309452200	11008
8.309533416	11008
8.309811764	16128
8.309880512	16128
8.310185315	16128
8.310420683	14464
8.310455724	16896
8.311086661	13568
8.311128112	16896
8.311712174	11904
8.312508997	76672
8.312960492	74880
8.313690660	67328
8.314075540	69888
8.314647672	62208
8.315325262	64768
8.315414330	59648
8.315668151	61312
8.316372177	43520
8.317090329	36608
8.317861677	23936
8.318715592	768
8.318733232	15360
8.319442503	896
8.319926505	15360
8.320608516	896
8.321960178	139264
8.322641831	142208
8.322660589	145152
8.322664216	147968
8.322667541	150912
8.322670939	153728
8.322674401	156672
8.322677817	159616
8.322682484	162432
8.322998822	165376
8.323016065	168320
8.323019539	171136
8.323022824	174080
8.323026235	176896
8.323029694	179840
8.323033020	182784
8.323036305	185600
8.323401616	188544
8.323405865	191488
8.323409286	194304
8.323412842	197248
8.323416393	200064
8.323446760	203008
8.323464242	205952
8.323468020	208768
8.323805355	211712
8.323822579	214656
8.323827566	217472
8.323832649	220416
8.323836002	223232
8.323840123	226176
8.323843396	229120
