13.256629345	53
13.256659798	25
13.256669533	22
13.256677609	21
13.256684619	23
13.256692345	80
13.256701815	66
13.256709521	14
13.256716141	34
13.256723932	28
13.257920132	80
13.257934573	22
14.358101864	31
14.358133591	79
14.358142291	8
14.358151427	100
14.358159438	41
14.358167988	19
14.358176654	67
14.358183184	78
14.358191690	64
14.358198660	90
14.358205731	81
14.358214001	24
14.358220492	35
14.358226772	87
14.358233183	55
14.358239648	15
14.358247014	16
14.358253219	82
14.358259384	68
14.358266815	7
14.358273100	85
14.358279216	69
14.358285946	5
14.358293342	42
14.358300697	3
14.358306948	94
14.358313073	30
14.358320703	12
14.358328269	98
14.358334690	51
14.358341115	62
14.358349481	49
14.358357106	10
14.358363652	88
14.358370657	92
14.358377707	59
14.358384363	13
14.358390643	77
14.358398839	20
14.358406414	32
14.358414975	71
14.358421670	17
14.358427856	18
14.358435106	1
14.358443847	72
14.358451582	39
14.358459988	52
14.358467239	44
14.358474319	95
14.358481679	76
14.360746482	74
14.360779944	4
14.360789135	37
14.360795975	47
14.360803996	91
14.360811511	70
14.360818652	50
14.360826028	99
14.360832378	89
14.360838923	86
14.360846599	75
14.360854224	54
14.360860505	73
14.360867165	83
14.360874576	43
14.360881906	65
14.360887987	60
14.360894527	84
14.360902333	36
14.360911408	2
14.360917814	29
14.360924409	97
14.360930705	96
14.360938645	45
14.360946116	48
14.360952881	6
14.360958946	61
14.360965092	57
14.360972232	40
14.360978548	26
14.360985548	38
14.360993234	63
14.361000344	46
14.361007210	11
14.361013805	58
14.361021896	9
14.361029451	33
14.361035596	27
14.361041947	56
14.361049067	93
14.458786566	76
14.458824403	95
14.458832639	44
14.458841189	52
14.458848715	39
14.458858316	72
14.458866161	1
14.458873877	18
14.458881907	17
14.461194883	93
14.461232111	56
14.461240681	27
14.461247312	33
14.461257232	9
14.461264503	58
14.461270848	11
14.461279794	46
14.461286564	63
14.461293670	38
14.461301280	26
14.461307641	40
14.461316816	57
14.461324187	61
14.461330842	6
14.461338308	48
14.461345693	45
14.461353019	96
14.461360689	97
14.461367190	29
14.461374400	2
14.461381051	36
14.461388426	84
14.461396057	60
14.461402772	65
14.461409192	43
14.461415498	83
14.461421963	73
14.461428134	54
14.461435484	75
14.461442665	86
14.461449260	89
14.461458051	99
14.461464846	50
14.461471907	70
14.461478612	91
14.461485433	47
14.461492223	37
14.461498514	4
14.461506854	74
