     Bytes  Real s   CPU s Real-MBit/s  CPU-MBit/s   Calls  Real-C/s   CPU-C/s
l  8388608   13.80    0.02      4.8638   4194.3040    2051    148.65  128187.5
1  8388608   13.97    0.04      4.8032   1864.1351    2049    146.65   56916.7
