     Bytes  Real s   CPU s Real-MBit/s  CPU-MBit/s   Calls  Real-C/s   CPU-C/s
l  8388608   13.90    0.00      4.8289  16777.2160    2048    147.37  512000.0
1  8388608   14.03    0.12      4.7818    578.5247    4030    287.15   34741.4
