     Bytes  Real s   CPU s Real-MBit/s  CPU-MBit/s   Calls  Real-C/s   CPU-C/s
l  8388608   13.58    0.00      4.9413  16777.2160    2048    150.80  512000.0
1  8388608   15.66    0.25      4.2858    270.6003    4089    261.14   16487.9
