     Bytes  Real s   CPU s Real-MBit/s  CPU-MBit/s   Calls  Real-C/s   CPU-C/s
l  8388608   13.94    0.01      4.8143   8388.6080    2048    146.92  256000.0
1  8388608   14.25    0.12      4.7086    578.5247    4306    302.12   37120.7
