     Bytes  Real s   CPU s Real-MBit/s  CPU-MBit/s   Calls  Real-C/s   CPU-C/s
l  8388608   13.92    0.27      4.8201    246.7238    5727    411.34   21055.1
1  8388608   13.86    0.01      4.8436   5592.4053    2048    147.81  170666.7
