     Bytes  Real s   CPU s Real-MBit/s  CPU-MBit/s   Calls  Real-C/s   CPU-C/s
l  8388608   11.52    0.00      5.8261  16777.2160    2048    177.80  512000.0
1  8388608   14.52    0.12      4.6228    578.5247    4109    283.05   35422.4
