     Bytes  Real s   CPU s Real-MBit/s  CPU-MBit/s   Calls  Real-C/s   CPU-C/s
l  8388608   15.92    0.27      4.2163    250.4062    5762    362.01   21500.0
1  8388608   15.75    0.01      4.2620   5592.4053    2048    130.06  170666.7
