13.287170377	25
13.287204372	22
13.287213857	21
13.287220773	80
13.287229593	23
13.287238438	53
13.287245923	73
13.287253003	30
13.287259844	78
13.287268349	47
13.288262860	22
13.288273805	80
14.388343269	19
14.388355787	20
14.388360395	31
14.388365279	83
14.388369855	89
14.388374265	86
14.388379205	88
14.388383533	62
14.388386940	94
14.388390893	71
14.388394575	8
14.388397688	37
14.388401958	66
14.388405605	100
14.388408778	24
14.388411858	74
14.388415698	51
14.388419264	3
14.388422924	17
14.388426148	72
14.388430316	68
14.388434118	46
14.388437826	52
14.388440934	99
14.388445169	39
14.388448486	58
14.388451531	59
14.388455604	70
14.388458929	85
14.388462129	1
14.388465327	54
14.388469831	5
14.388472897	40
14.388476827	6
14.388481662	63
14.388485402	81
14.388488577	33
14.388491752	90
14.388496142	38
14.388499347	9
14.388502535	29
14.388505652	84
14.388509710	42
14.388513512	48
14.388516778	97
14.388519852	91
14.388667043	49
14.388672191	4
14.388673191	65
14.388674219	35
14.390665805	43
14.390680951	36
14.390687093	57
14.390690764	2
14.390695354	75
14.390699036	34
14.390703082	79
14.390706648	11
14.390710604	10
14.390715266	77
14.390719049	56
14.390722499	95
14.390725662	96
14.390729759	28
14.390734752	44
14.390738179	18
14.390741327	13
14.390744909	26
14.390748867	82
14.390752313	41
14.390755713	98
14.390759019	16
14.390763453	32
14.390767567	64
14.390770933	69
14.390774385	12
14.390777805	50
14.390782198	87
14.390785668	7
14.390789368	60
14.390793380	55
14.390796876	93
14.390800046	61
14.390803224	15
14.390806901	92
14.390810628	14
14.390815081	45
14.390819756	67
14.390823671	76
14.390828041	27
14.488755137	35
14.488772717	65
14.488780154	4
14.488787166	49
14.488792534	91
14.488797518	97
14.488802574	48
14.488809314	42
14.488815374	84
14.490915962	27
14.490925771	76
14.490932135	67
14.490938911	45
14.490944867	14
14.490950671	92
14.490955852	15
14.490962812	61
14.490968560	93
14.490975196	55
14.490982152	60
14.490989628	7
14.490997320	87
14.491002456	50
14.491007660	12
14.491015121	69
14.491020681	64
14.491025761	32
14.491032841	16
14.491039817	98
14.491045585	41
14.491053137	82
14.491059145	26
14.491064834	13
14.491069909	18
14.491075066	44
14.491079782	28
14.491084410	96
14.491090290	95
14.491095826	56
14.491102362	77
14.491108363	10
14.491113219	11
14.491119483	79
14.491124283	34
14.491129103	75
14.491133959	2
14.491139383	57
14.491145467	36
14.491151556	43
